payment_id,tenantid,propertyid,payment_date,amount_gbp,payment_method,propertytype,property_age_years,arrears_flag,arrears_amount,benefit_contribution,tenant_contribution
27191,398,338,2019-05-06,931,Housing Benefit,Flat,47,False,0.0,0.24,0.76
27192,398,338,2019-06-01,1234,Direct Debit,Flat,47,False,0.0,0.31,0.69
27193,398,338,2019-07-07,1317,Direct Debit,Flat,47,False,0.0,0.76,0.24
27194,398,338,2019-08-08,1042,Cash,Flat,47,False,0.0,0.16,0.84
27195,398,338,2019-09-07,834,Bank Transfer,Flat,47,False,0.0,0.46,0.54
27196,398,338,2019-10-07,1237,Direct Debit,Flat,47,False,0.0,0.31,0.69
27197,398,338,2019-11-01,1036,Housing Benefit,Flat,47,False,0.0,0.62,0.38
27198,398,338,2019-12-04,879,Direct Debit,Flat,47,False,0.0,0.1,0.9
27199,398,338,2020-01-01,919,Direct Debit,Flat,47,False,0.0,0.35,0.65
27200,398,338,2020-02-05,755,Direct Debit,Flat,47,False,0.0,0.56,0.43999999999999995
27201,398,338,2020-03-02,1486,Housing Benefit,Flat,47,False,0.0,0.33,0.6699999999999999
27202,398,338,2020-04-04,1048,Cash,Flat,47,False,0.0,0.05,0.95
27203,398,338,2020-05-10,1302,Bank Transfer,Flat,47,False,0.0,0.56,0.43999999999999995
27204,398,338,2020-06-10,1309,Bank Transfer,Flat,47,False,0.0,0.4,0.6
27205,398,338,2020-07-03,1358,Housing Benefit,Flat,47,False,0.0,0.01,0.99
27206,398,338,2020-08-06,1361,Direct Debit,Flat,47,False,0.0,0.49,0.51
27207,398,338,2020-09-10,1393,Direct Debit,Flat,47,False,0.0,0.74,0.26
27208,398,338,2020-10-09,1419,Housing Benefit,Flat,47,False,0.0,0.09,0.91
27209,398,338,2020-11-03,660,Bank Transfer,Flat,47,False,0.0,0.47,0.53
27210,398,338,2020-12-09,1332,Bank Transfer,Flat,47,False,0.0,0.58,0.42000000000000004
27211,398,338,2021-01-10,607,Direct Debit,Flat,47,False,0.0,0.06,0.94
27212,398,338,2021-02-07,1322,Direct Debit,Flat,47,False,0.0,0.02,0.98
27213,398,338,2021-03-08,1163,Direct Debit,Flat,47,False,0.0,0.37,0.63
27214,398,338,2021-04-07,771,Housing Benefit,Flat,47,False,0.0,0.63,0.37
27215,398,338,2021-05-07,1410,Direct Debit,Flat,47,False,0.0,0.13,0.87
27216,398,338,2021-06-01,1280,Bank Transfer,Flat,47,False,0.0,0.67,0.32999999999999996
27217,398,338,2021-07-05,1491,Direct Debit,Flat,47,False,0.0,0.53,0.47
27218,398,338,2021-08-01,740,Cash,Flat,47,False,0.0,0.27,0.73
27219,398,338,2021-09-02,879,Direct Debit,Flat,47,False,0.0,0.41,0.5900000000000001
27220,398,338,2021-10-09,853,Direct Debit,Flat,47,False,0.0,0.77,0.22999999999999998
27221,398,338,2021-11-10,1179,Housing Benefit,Flat,47,False,0.0,0.17,0.83
27222,398,338,2021-12-10,839,Bank Transfer,Flat,47,False,0.0,0.4,0.6
27223,398,338,2022-01-01,1476,Direct Debit,Flat,47,False,0.0,0.5,0.5
27224,398,338,2022-02-01,613,Bank Transfer,Flat,47,False,0.0,0.11,0.89
27225,398,338,2022-03-09,660,Direct Debit,Flat,47,False,0.0,0.03,0.97
27226,398,338,2022-04-06,1270,Bank Transfer,Flat,47,False,0.0,0.01,0.99
27227,398,338,2022-05-03,1241,Direct Debit,Flat,47,False,0.0,0.26,0.74
27228,398,338,2022-06-06,668,Direct Debit,Flat,47,False,0.0,0.06,0.94
27229,398,338,2022-07-05,1060,Direct Debit,Flat,47,False,0.0,0.64,0.36
27230,398,338,2022-08-01,1120,Direct Debit,Flat,47,False,0.0,0.8,0.19999999999999996
27231,398,338,2022-09-01,1404,Direct Debit,Flat,47,False,0.0,0.05,0.95
27232,398,338,2022-10-09,1273,Direct Debit,Flat,47,False,0.0,0.35,0.65
27233,398,338,2022-11-04,930,Bank Transfer,Flat,47,False,0.0,0.02,0.98
27234,398,338,2022-12-04,853,Housing Benefit,Flat,47,False,0.0,0.11,0.89
27235,398,338,2023-01-06,922,Direct Debit,Flat,47,False,0.0,0.26,0.74
27236,398,338,2023-02-09,1399,Cash,Flat,47,False,0.0,0.31,0.69
27237,398,338,2023-03-06,1332,Cash,Flat,47,False,0.0,0.75,0.25
27238,398,338,2023-04-06,633,Bank Transfer,Flat,47,False,0.0,0.32,0.6799999999999999
27239,398,338,2023-05-03,781,Housing Benefit,Flat,47,False,0.0,0.4,0.6
27240,398,338,2023-06-05,654,Direct Debit,Flat,47,False,0.0,0.2,0.8
27241,398,338,2023-07-07,1439,Direct Debit,Flat,47,False,0.0,0.0,1.0
27242,398,338,2023-08-06,1067,Direct Debit,Flat,47,False,0.0,0.72,0.28
27243,398,338,2023-09-08,656,Housing Benefit,Flat,47,False,0.0,0.07,0.9299999999999999
27244,398,338,2023-10-03,785,Housing Benefit,Flat,47,False,0.0,0.77,0.22999999999999998
27245,398,338,2023-11-08,1469,Housing Benefit,Flat,47,False,0.0,0.1,0.9
27246,398,338,2023-12-04,1308,Housing Benefit,Flat,47,False,0.0,0.48,0.52
27247,398,338,2024-01-03,1139,Direct Debit,Flat,47,False,0.0,0.8,0.19999999999999996
27248,398,338,2024-02-06,1336,Housing Benefit,Flat,47,False,0.0,0.11,0.89
27249,398,338,2024-03-02,794,Direct Debit,Flat,47,False,0.0,0.34,0.6599999999999999
27250,398,338,2024-04-09,931,Housing Benefit,Flat,47,False,0.0,0.62,0.38
27251,398,338,2024-05-10,717,Direct Debit,Flat,47,False,0.0,0.03,0.97
27252,398,338,2024-06-10,1215,Direct Debit,Flat,47,False,0.0,0.55,0.44999999999999996
27253,398,338,2024-07-06,582,Bank Transfer,Flat,47,False,0.0,0.06,0.94
27254,398,338,2024-08-10,948,Direct Debit,Flat,47,False,0.0,0.19,0.81
27255,398,338,2024-09-07,1127,Housing Benefit,Flat,47,False,0.0,0.13,0.87
27256,398,338,2024-10-04,643,Bank Transfer,Flat,47,False,0.0,0.73,0.27
27257,398,338,2024-11-01,1321,Direct Debit,Flat,47,False,0.0,0.14,0.86
27258,398,338,2024-12-08,910,Direct Debit,Flat,47,False,0.0,0.03,0.97
27259,398,338,2025-01-03,679,Direct Debit,Flat,47,False,0.0,0.47,0.53
27260,398,338,2025-02-05,1252,Direct Debit,Flat,47,False,0.0,0.28,0.72
27261,398,338,2025-03-06,959,Direct Debit,Flat,47,False,0.0,0.32,0.6799999999999999
27262,398,338,2025-04-02,1283,Direct Debit,Flat,47,False,0.0,0.1,0.9
27263,399,237,2017-02-01,1450,Direct Debit,House,71,False,0.0,0.6,0.4
27264,399,237,2017-03-05,554,Direct Debit,House,71,False,0.0,0.48,0.52
27265,399,237,2017-04-09,1289,Direct Debit,House,71,False,0.0,0.29,0.71
27266,399,237,2017-05-08,818,Bank Transfer,House,71,False,0.0,0.14,0.86
27267,399,237,2017-06-05,708,Housing Benefit,House,71,False,0.0,0.47,0.53
27268,399,237,2017-07-06,607,Direct Debit,House,71,False,0.0,0.62,0.38
27269,399,237,2017-08-02,1498,Bank Transfer,House,71,False,0.0,0.25,0.75
27270,399,237,2017-09-02,1181,Direct Debit,House,71,False,0.0,0.02,0.98
27271,399,237,2017-10-10,886,Direct Debit,House,71,False,0.0,0.17,0.83
27272,399,237,2017-11-02,785,Direct Debit,House,71,False,0.0,0.55,0.44999999999999996
27273,399,237,2017-12-04,1073,Housing Benefit,House,71,False,0.0,0.79,0.20999999999999996
27274,399,237,2018-01-01,1290,Direct Debit,House,71,False,0.0,0.01,0.99
27275,399,237,2018-02-01,676,Direct Debit,House,71,False,0.0,0.24,0.76
27276,399,237,2018-03-05,623,Housing Benefit,House,71,False,0.0,0.05,0.95
27277,399,237,2018-04-04,1209,Cash,House,71,False,0.0,0.25,0.75
27278,399,237,2018-05-01,982,Direct Debit,House,71,False,0.0,0.32,0.6799999999999999
27279,399,237,2018-06-02,695,Direct Debit,House,71,False,0.0,0.74,0.26
27280,399,237,2018-07-09,1253,Bank Transfer,House,71,False,0.0,0.06,0.94
27281,399,237,2018-08-07,1356,Direct Debit,House,71,False,0.0,0.62,0.38
27282,399,237,2018-09-03,576,Direct Debit,House,71,False,0.0,0.32,0.6799999999999999
27283,399,237,2018-10-05,957,Bank Transfer,House,71,False,0.0,0.65,0.35
27284,399,237,2018-11-04,923,Housing Benefit,House,71,False,0.0,0.41,0.5900000000000001
27285,399,237,2018-12-01,1439,Direct Debit,House,71,False,0.0,0.03,0.97
27286,399,237,2019-01-06,1479,Housing Benefit,House,71,False,0.0,0.76,0.24
27287,399,237,2019-02-07,771,Bank Transfer,House,71,False,0.0,0.07,0.9299999999999999
27288,399,237,2019-03-09,550,Direct Debit,House,71,False,0.0,0.48,0.52
27289,399,237,2019-04-10,1027,Direct Debit,House,71,False,0.0,0.7,0.30000000000000004
27290,399,237,2019-05-10,1190,Direct Debit,House,71,False,0.0,0.06,0.94
27291,399,237,2019-06-07,1128,Housing Benefit,House,71,False,0.0,0.44,0.56
27292,399,237,2019-07-04,772,Housing Benefit,House,71,False,0.0,0.66,0.33999999999999997
27293,399,237,2019-08-02,560,Direct Debit,House,71,False,0.0,0.79,0.20999999999999996
27294,399,237,2019-09-09,1170,Housing Benefit,House,71,False,0.0,0.58,0.42000000000000004
27295,399,237,2019-10-04,1381,Housing Benefit,House,71,False,0.0,0.22,0.78
27296,399,237,2019-11-07,1137,Direct Debit,House,71,False,0.0,0.56,0.43999999999999995
27297,399,237,2019-12-05,729,Housing Benefit,House,71,False,0.0,0.56,0.43999999999999995
27298,399,237,2020-01-02,1338,Housing Benefit,House,71,False,0.0,0.56,0.43999999999999995
27299,399,237,2020-02-02,947,Direct Debit,House,71,False,0.0,0.68,0.31999999999999995
27300,399,237,2020-03-07,758,Bank Transfer,House,71,False,0.0,0.07,0.9299999999999999
27301,399,237,2020-04-10,1261,Direct Debit,House,71,False,0.0,0.09,0.91
27302,399,237,2020-05-08,506,Direct Debit,House,71,False,0.0,0.51,0.49
27303,399,237,2020-06-09,1178,Housing Benefit,House,71,False,0.0,0.76,0.24
27304,399,237,2020-07-06,954,Housing Benefit,House,71,False,0.0,0.37,0.63
27305,399,237,2020-08-10,1480,Cash,House,71,False,0.0,0.77,0.22999999999999998
27306,399,237,2020-09-10,1156,Direct Debit,House,71,False,0.0,0.75,0.25
27307,399,237,2020-10-06,1166,Direct Debit,House,71,False,0.0,0.72,0.28
27308,399,237,2020-11-01,1476,Direct Debit,House,71,False,0.0,0.73,0.27
27309,399,237,2020-12-04,556,Bank Transfer,House,71,False,0.0,0.72,0.28
27310,399,237,2021-01-05,1448,Direct Debit,House,71,False,0.0,0.66,0.33999999999999997
27311,399,237,2021-02-07,603,Bank Transfer,House,71,False,0.0,0.56,0.43999999999999995
27312,399,237,2021-03-04,1177,Direct Debit,House,71,False,0.0,0.02,0.98
27313,399,237,2021-04-01,1041,Direct Debit,House,71,False,0.0,0.11,0.89
27314,399,237,2021-05-06,787,Direct Debit,House,71,False,0.0,0.11,0.89
27315,399,237,2021-06-06,1347,Bank Transfer,House,71,False,0.0,0.02,0.98
27316,399,237,2021-07-01,740,Direct Debit,House,71,False,0.0,0.09,0.91
27317,399,237,2021-08-10,515,Direct Debit,House,71,False,0.0,0.74,0.26
27318,399,237,2021-09-10,1211,Direct Debit,House,71,False,0.0,0.53,0.47
27319,399,237,2021-10-03,923,Bank Transfer,House,71,False,0.0,0.25,0.75
27320,399,237,2021-11-02,584,Housing Benefit,House,71,False,0.0,0.63,0.37
27321,399,237,2021-12-04,787,Cash,House,71,False,0.0,0.39,0.61
27322,399,237,2022-01-03,1457,Direct Debit,House,71,False,0.0,0.11,0.89
27323,399,237,2022-02-08,793,Direct Debit,House,71,False,0.0,0.71,0.29000000000000004
27324,399,237,2022-03-05,864,Direct Debit,House,71,False,0.0,0.27,0.73
27325,399,237,2022-04-02,734,Housing Benefit,House,71,False,0.0,0.56,0.43999999999999995
27326,399,237,2022-05-10,588,Direct Debit,House,71,False,0.0,0.23,0.77
27327,399,237,2022-06-09,1046,Housing Benefit,House,71,False,0.0,0.4,0.6
27328,399,237,2022-07-01,847,Direct Debit,House,71,False,0.0,0.65,0.35
27329,399,237,2022-08-09,1030,Housing Benefit,House,71,False,0.0,0.13,0.87
27330,399,237,2022-09-10,722,Direct Debit,House,71,False,0.0,0.78,0.21999999999999997
27331,399,237,2022-10-09,552,Housing Benefit,House,71,False,0.0,0.06,0.94
27332,399,237,2022-11-02,882,Housing Benefit,House,71,False,0.0,0.43,0.5700000000000001
27333,399,237,2022-12-07,1047,Direct Debit,House,71,False,0.0,0.73,0.27
27334,399,237,2023-01-02,1066,Bank Transfer,House,71,False,0.0,0.76,0.24
27335,399,237,2023-02-08,512,Bank Transfer,House,71,False,0.0,0.19,0.81
27336,399,237,2023-03-04,900,Direct Debit,House,71,False,0.0,0.12,0.88
27337,399,237,2023-04-09,515,Housing Benefit,House,71,False,0.0,0.58,0.42000000000000004
27338,399,237,2023-05-10,975,Direct Debit,House,71,False,0.0,0.03,0.97
27339,399,237,2023-06-10,1183,Direct Debit,House,71,False,0.0,0.39,0.61
27340,399,237,2023-07-05,772,Direct Debit,House,71,False,0.0,0.64,0.36
27341,399,237,2023-08-10,548,Direct Debit,House,71,False,0.0,0.45,0.55
27342,399,237,2023-09-01,1138,Bank Transfer,House,71,False,0.0,0.15,0.85
27343,399,237,2023-10-10,1430,Direct Debit,House,71,False,0.0,0.39,0.61
27344,399,237,2023-11-07,1452,Direct Debit,House,71,False,0.0,0.74,0.26
27345,399,237,2023-12-04,703,Housing Benefit,House,71,False,0.0,0.49,0.51
27346,399,237,2024-01-06,1310,Housing Benefit,House,71,False,0.0,0.58,0.42000000000000004
27347,399,237,2024-02-03,869,Direct Debit,House,71,False,0.0,0.27,0.73
27348,399,237,2024-03-02,1114,Housing Benefit,House,71,False,0.0,0.15,0.85
27349,399,237,2024-04-01,1178,Direct Debit,House,71,False,0.0,0.2,0.8
27350,399,237,2024-05-06,881,Bank Transfer,House,71,False,0.0,0.43,0.5700000000000001
27351,399,237,2024-06-09,631,Direct Debit,House,71,False,0.0,0.22,0.78
27352,399,237,2024-07-03,527,Bank Transfer,House,71,False,0.0,0.43,0.5700000000000001
27353,399,237,2024-08-04,565,Direct Debit,House,71,False,0.0,0.57,0.43000000000000005
27354,399,237,2024-09-08,1327,Bank Transfer,House,71,False,0.0,0.59,0.41000000000000003
27355,399,237,2024-10-03,702,Housing Benefit,House,71,False,0.0,0.13,0.87
27356,399,237,2024-11-10,1271,Bank Transfer,House,71,False,0.0,0.6,0.4
27357,399,237,2024-12-10,1156,Bank Transfer,House,71,False,0.0,0.54,0.45999999999999996
27358,399,237,2025-01-04,506,Direct Debit,House,71,False,0.0,0.01,0.99
27359,399,237,2025-02-04,1076,Direct Debit,House,71,False,0.0,0.05,0.95
27360,399,237,2025-03-03,1318,Bank Transfer,House,71,False,0.0,0.52,0.48
27361,399,237,2025-04-08,937,Direct Debit,House,71,False,0.0,0.31,0.69
27362,400,208,2019-09-01,1348,Direct Debit,Flat,25,False,0.0,0.12,0.88
27363,400,208,2019-10-04,1033,Bank Transfer,Flat,25,False,0.0,0.04,0.96
27364,400,208,2019-11-06,1383,Direct Debit,Flat,25,False,0.0,0.13,0.87
27365,400,208,2019-12-07,1435,Direct Debit,Flat,25,False,0.0,0.77,0.22999999999999998
27366,400,208,2020-01-08,1272,Housing Benefit,Flat,25,False,0.0,0.58,0.42000000000000004
27367,400,208,2020-02-02,1248,Bank Transfer,Flat,25,False,0.0,0.42,0.5800000000000001
27368,400,208,2020-03-02,692,Bank Transfer,Flat,25,False,0.0,0.75,0.25
27369,400,208,2020-04-10,1263,Housing Benefit,Flat,25,False,0.0,0.5,0.5
27370,400,208,2020-05-04,599,Direct Debit,Flat,25,False,0.0,0.58,0.42000000000000004
27371,400,208,2020-06-07,1257,Housing Benefit,Flat,25,False,0.0,0.23,0.77
27372,400,208,2020-07-01,900,Housing Benefit,Flat,25,False,0.0,0.47,0.53
27373,400,208,2020-08-01,708,Direct Debit,Flat,25,False,0.0,0.11,0.89
27374,400,208,2020-09-03,1300,Bank Transfer,Flat,25,False,0.0,0.32,0.6799999999999999
27375,400,208,2020-10-08,1140,Direct Debit,Flat,25,False,0.0,0.03,0.97
27376,400,208,2020-11-04,1366,Direct Debit,Flat,25,False,0.0,0.17,0.83
27377,400,208,2020-12-09,765,Direct Debit,Flat,25,False,0.0,0.06,0.94
27378,400,208,2021-01-09,937,Bank Transfer,Flat,25,False,0.0,0.31,0.69
27379,400,208,2021-02-07,907,Direct Debit,Flat,25,False,0.0,0.67,0.32999999999999996
27380,400,208,2021-03-07,1428,Direct Debit,Flat,25,False,0.0,0.3,0.7
27381,400,208,2021-04-10,1129,Bank Transfer,Flat,25,False,0.0,0.67,0.32999999999999996
27382,400,208,2021-05-04,921,Direct Debit,Flat,25,False,0.0,0.53,0.47
27383,400,208,2021-06-01,1451,Direct Debit,Flat,25,False,0.0,0.41,0.5900000000000001
27384,400,208,2021-07-05,1155,Direct Debit,Flat,25,False,0.0,0.19,0.81
27385,400,208,2021-08-04,1219,Direct Debit,Flat,25,False,0.0,0.74,0.26
27386,400,208,2021-09-08,885,Direct Debit,Flat,25,False,0.0,0.04,0.96
27387,400,208,2021-10-02,982,Housing Benefit,Flat,25,False,0.0,0.55,0.44999999999999996
27388,400,208,2021-11-05,1288,Direct Debit,Flat,25,False,0.0,0.5,0.5
27389,400,208,2021-12-03,683,Housing Benefit,Flat,25,False,0.0,0.35,0.65
27390,400,208,2022-01-06,640,Cash,Flat,25,False,0.0,0.19,0.81
27391,400,208,2022-02-01,1271,Bank Transfer,Flat,25,False,0.0,0.34,0.6599999999999999
27392,400,208,2022-03-04,955,Housing Benefit,Flat,25,False,0.0,0.7,0.30000000000000004
27393,400,208,2022-04-03,733,Bank Transfer,Flat,25,False,0.0,0.67,0.32999999999999996
27394,400,208,2022-05-03,1423,Cash,Flat,25,False,0.0,0.75,0.25
27395,400,208,2022-06-10,665,Housing Benefit,Flat,25,False,0.0,0.25,0.75
27396,400,208,2022-07-05,840,Direct Debit,Flat,25,False,0.0,0.31,0.69
27397,400,208,2022-08-04,1083,Bank Transfer,Flat,25,False,0.0,0.01,0.99
27398,400,208,2022-09-04,787,Bank Transfer,Flat,25,False,0.0,0.75,0.25
27399,400,208,2022-10-04,1026,Direct Debit,Flat,25,False,0.0,0.26,0.74
27400,400,208,2022-11-05,668,Bank Transfer,Flat,25,False,0.0,0.32,0.6799999999999999
27401,400,208,2022-12-03,1106,Direct Debit,Flat,25,False,0.0,0.73,0.27
27402,400,208,2023-01-10,735,Direct Debit,Flat,25,False,0.0,0.42,0.5800000000000001
27403,400,208,2023-02-07,1375,Direct Debit,Flat,25,False,0.0,0.45,0.55
27404,400,208,2023-03-01,694,Direct Debit,Flat,25,False,0.0,0.14,0.86
27405,400,208,2023-04-07,1411,Housing Benefit,Flat,25,False,0.0,0.4,0.6
27406,400,208,2023-05-09,839,Housing Benefit,Flat,25,False,0.0,0.73,0.27
27407,400,208,2023-06-06,635,Direct Debit,Flat,25,False,0.0,0.45,0.55
27408,400,208,2023-07-05,1032,Direct Debit,Flat,25,False,0.0,0.2,0.8
27409,400,208,2023-08-03,596,Housing Benefit,Flat,25,False,0.0,0.02,0.98
27410,400,208,2023-09-07,768,Direct Debit,Flat,25,False,0.0,0.27,0.73
27411,400,208,2023-10-02,848,Bank Transfer,Flat,25,False,0.0,0.46,0.54
27412,400,208,2023-11-02,887,Housing Benefit,Flat,25,False,0.0,0.03,0.97
27413,400,208,2023-12-03,993,Housing Benefit,Flat,25,False,0.0,0.49,0.51
27414,400,208,2024-01-03,695,Direct Debit,Flat,25,False,0.0,0.42,0.5800000000000001
27415,400,208,2024-02-09,1107,Cash,Flat,25,False,0.0,0.63,0.37
27416,400,208,2024-03-08,843,Direct Debit,Flat,25,False,0.0,0.02,0.98
27417,400,208,2024-04-02,971,Direct Debit,Flat,25,False,0.0,0.62,0.38
27418,400,208,2024-05-06,653,Bank Transfer,Flat,25,False,0.0,0.42,0.5800000000000001
27419,400,208,2024-06-10,1481,Housing Benefit,Flat,25,False,0.0,0.3,0.7
27420,400,208,2024-07-08,977,Direct Debit,Flat,25,False,0.0,0.77,0.22999999999999998
27421,400,208,2024-08-04,637,Housing Benefit,Flat,25,False,0.0,0.13,0.87
27422,400,208,2024-09-06,506,Housing Benefit,Flat,25,False,0.0,0.43,0.5700000000000001
27423,400,208,2024-10-05,819,Housing Benefit,Flat,25,False,0.0,0.26,0.74
27424,400,208,2024-11-01,538,Housing Benefit,Flat,25,False,0.0,0.42,0.5800000000000001
27425,400,208,2024-12-01,1233,Cash,Flat,25,False,0.0,0.44,0.56
27426,400,208,2025-01-06,768,Cash,Flat,25,False,0.0,0.07,0.9299999999999999
27427,400,208,2025-02-06,1416,Cash,Flat,25,False,0.0,0.53,0.47
27428,400,208,2025-03-06,700,Housing Benefit,Flat,25,False,0.0,0.51,0.49
27429,400,208,2025-04-07,1114,Direct Debit,Flat,25,False,0.0,0.62,0.38
27430,401,213,2018-11-05,1099,Housing Benefit,Block of Flats,8,False,0.0,0.07,0.9299999999999999
27431,401,213,2018-12-07,631,Housing Benefit,Block of Flats,8,False,0.0,0.24,0.76
27432,401,213,2019-01-03,533,Direct Debit,Block of Flats,8,False,0.0,0.52,0.48
27433,401,213,2019-02-05,651,Housing Benefit,Block of Flats,8,False,0.0,0.11,0.89
27434,401,213,2019-03-05,1393,Housing Benefit,Block of Flats,8,False,0.0,0.54,0.45999999999999996
27435,401,213,2019-04-05,747,Bank Transfer,Block of Flats,8,False,0.0,0.05,0.95
27436,401,213,2019-05-06,788,Direct Debit,Block of Flats,8,False,0.0,0.27,0.73
27437,401,213,2019-06-09,762,Housing Benefit,Block of Flats,8,False,0.0,0.68,0.31999999999999995
27438,401,213,2019-07-03,736,Direct Debit,Block of Flats,8,False,0.0,0.62,0.38
27439,401,213,2019-08-03,1470,Direct Debit,Block of Flats,8,False,0.0,0.52,0.48
27440,401,213,2019-09-05,1074,Direct Debit,Block of Flats,8,False,0.0,0.7,0.30000000000000004
27441,401,213,2019-10-09,1303,Direct Debit,Block of Flats,8,False,0.0,0.57,0.43000000000000005
27442,401,213,2019-11-06,827,Direct Debit,Block of Flats,8,False,0.0,0.42,0.5800000000000001
27443,401,213,2019-12-06,1330,Direct Debit,Block of Flats,8,False,0.0,0.78,0.21999999999999997
27444,401,213,2020-01-02,531,Bank Transfer,Block of Flats,8,False,0.0,0.56,0.43999999999999995
27445,401,213,2020-02-04,650,Direct Debit,Block of Flats,8,False,0.0,0.48,0.52
27446,401,213,2020-03-04,732,Bank Transfer,Block of Flats,8,False,0.0,0.33,0.6699999999999999
27447,401,213,2020-04-05,1279,Bank Transfer,Block of Flats,8,False,0.0,0.72,0.28
27448,401,213,2020-05-06,1174,Direct Debit,Block of Flats,8,False,0.0,0.24,0.76
27449,401,213,2020-06-01,981,Direct Debit,Block of Flats,8,False,0.0,0.01,0.99
27450,401,213,2020-07-07,816,Housing Benefit,Block of Flats,8,False,0.0,0.16,0.84
27451,401,213,2020-08-03,1389,Direct Debit,Block of Flats,8,False,0.0,0.09,0.91
27452,401,213,2020-09-06,1123,Direct Debit,Block of Flats,8,False,0.0,0.26,0.74
27453,401,213,2020-10-08,1290,Housing Benefit,Block of Flats,8,False,0.0,0.66,0.33999999999999997
27454,401,213,2020-11-07,1104,Direct Debit,Block of Flats,8,False,0.0,0.52,0.48
27455,401,213,2020-12-04,623,Housing Benefit,Block of Flats,8,False,0.0,0.14,0.86
27456,401,213,2021-01-09,1483,Housing Benefit,Block of Flats,8,False,0.0,0.63,0.37
27457,401,213,2021-02-09,957,Bank Transfer,Block of Flats,8,False,0.0,0.4,0.6
27458,401,213,2021-03-05,887,Direct Debit,Block of Flats,8,False,0.0,0.41,0.5900000000000001
27459,401,213,2021-04-09,1266,Direct Debit,Block of Flats,8,False,0.0,0.29,0.71
27460,401,213,2021-05-08,998,Housing Benefit,Block of Flats,8,False,0.0,0.69,0.31000000000000005
27461,401,213,2021-06-01,959,Bank Transfer,Block of Flats,8,False,0.0,0.25,0.75
27462,401,213,2021-07-02,898,Bank Transfer,Block of Flats,8,False,0.0,0.08,0.92
27463,401,213,2021-08-09,556,Housing Benefit,Block of Flats,8,False,0.0,0.24,0.76
27464,401,213,2021-09-08,750,Housing Benefit,Block of Flats,8,False,0.0,0.57,0.43000000000000005
27465,401,213,2021-10-02,1438,Housing Benefit,Block of Flats,8,False,0.0,0.53,0.47
27466,401,213,2021-11-05,845,Direct Debit,Block of Flats,8,False,0.0,0.15,0.85
27467,401,213,2021-12-04,1203,Housing Benefit,Block of Flats,8,False,0.0,0.09,0.91
27468,401,213,2022-01-01,1469,Direct Debit,Block of Flats,8,False,0.0,0.53,0.47
27469,401,213,2022-02-02,1073,Direct Debit,Block of Flats,8,False,0.0,0.54,0.45999999999999996
27470,401,213,2022-03-03,517,Bank Transfer,Block of Flats,8,False,0.0,0.29,0.71
27471,401,213,2022-04-09,648,Bank Transfer,Block of Flats,8,False,0.0,0.67,0.32999999999999996
27472,401,213,2022-05-01,1348,Direct Debit,Block of Flats,8,False,0.0,0.78,0.21999999999999997
27473,401,213,2022-06-02,589,Cash,Block of Flats,8,False,0.0,0.16,0.84
27474,401,213,2022-07-08,519,Direct Debit,Block of Flats,8,False,0.0,0.46,0.54
27475,401,213,2022-08-05,648,Direct Debit,Block of Flats,8,False,0.0,0.0,1.0
27476,401,213,2022-09-07,1188,Bank Transfer,Block of Flats,8,False,0.0,0.57,0.43000000000000005
27477,401,213,2022-10-09,564,Direct Debit,Block of Flats,8,False,0.0,0.33,0.6699999999999999
27478,401,213,2022-11-03,1303,Bank Transfer,Block of Flats,8,False,0.0,0.15,0.85
27479,401,213,2022-12-09,1489,Direct Debit,Block of Flats,8,False,0.0,0.6,0.4
27480,401,213,2023-01-01,1496,Bank Transfer,Block of Flats,8,False,0.0,0.65,0.35
27481,401,213,2023-02-05,604,Bank Transfer,Block of Flats,8,False,0.0,0.09,0.91
27482,401,213,2023-03-02,1430,Housing Benefit,Block of Flats,8,False,0.0,0.03,0.97
27483,401,213,2023-04-01,910,Housing Benefit,Block of Flats,8,False,0.0,0.27,0.73
27484,401,213,2023-05-09,980,Cash,Block of Flats,8,False,0.0,0.5,0.5
27485,401,213,2023-06-10,1471,Direct Debit,Block of Flats,8,False,0.0,0.63,0.37
27486,401,213,2023-07-09,1498,Direct Debit,Block of Flats,8,False,0.0,0.44,0.56
27487,401,213,2023-08-02,707,Housing Benefit,Block of Flats,8,False,0.0,0.46,0.54
27488,401,213,2023-09-05,1373,Direct Debit,Block of Flats,8,False,0.0,0.64,0.36
27489,401,213,2023-10-09,1474,Cash,Block of Flats,8,False,0.0,0.42,0.5800000000000001
27490,401,213,2023-11-05,1091,Direct Debit,Block of Flats,8,False,0.0,0.49,0.51
27491,401,213,2023-12-03,930,Direct Debit,Block of Flats,8,False,0.0,0.41,0.5900000000000001
27492,401,213,2024-01-01,690,Housing Benefit,Block of Flats,8,False,0.0,0.7,0.30000000000000004
27493,401,213,2024-02-09,1089,Direct Debit,Block of Flats,8,False,0.0,0.19,0.81
27494,401,213,2024-03-02,1046,Direct Debit,Block of Flats,8,False,0.0,0.21,0.79
27495,401,213,2024-04-10,1301,Direct Debit,Block of Flats,8,False,0.0,0.1,0.9
27496,401,213,2024-05-10,1197,Bank Transfer,Block of Flats,8,False,0.0,0.66,0.33999999999999997
27497,401,213,2024-06-08,1444,Housing Benefit,Block of Flats,8,False,0.0,0.33,0.6699999999999999
27498,401,213,2024-07-10,658,Direct Debit,Block of Flats,8,False,0.0,0.28,0.72
